subject,condition,gameName,levels_won,steps,score
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,82,1
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,32,1
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,70,1
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,103,2
SJ2czXt8b,no_score,gvgai_sokoban,2,3,0
SJ2czXt8b,no_score,gvgai_sokoban,2,77,3
SJ2czXt8b,no_score,gvgai_sokoban,2,96,3
SJ2czXt8b,no_score,gvgai_sokoban,2,62,2
SJ2czXt8b,no_score,gvgai_sokoban,3,98,4
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,0,0
SJ2czXt8b,no_score,gvgai_sokoban,3,11,0
SJ2czXt8b,no_score,gvgai_sokoban,3,18,0
SJ2czXt8b,no_score,gvgai_sokoban,3,7,0
SJ2czXt8b,no_score,gvgai_sokoban,3,41,1
SJ2czXt8b,no_score,gvgai_sokoban,4,46,3
SJ2czXt8b,no_score,gvgai_sokoban,4,4,0
SJ2czXt8b,no_score,gvgai_sokoban,4,8,0
SJ2czXt8b,no_score,gvgai_sokoban,5,44,3
SJ2czXt8b,no_score,gvgai_sokoban,5,0,0
SJ2czXt8b,no_score,gvgai_sokoban,5,23,1
SJ2czXt8b,no_score,gvgai_sokoban,5,15,0
SyBgWPVZm,no_score,gvgai_superman,0,1,0
SyBgWPVZm,no_score,gvgai_superman,0,1,0
SyBgWPVZm,no_score,gvgai_superman,0,1,0
SyBgWPVZm,no_score,gvgai_superman,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,5,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,3,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,12,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,21,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,26,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,28,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,6,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,6,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,14,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,14,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,8,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,12,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,19,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,3,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,12,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,15,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,4,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,23,4
SyaPFSFL-,no_score,gvgai_survivezombies,0,36,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,47,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,62,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,13,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,31,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,41,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,55,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,61,5
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,6,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,16,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,28,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,39,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,41,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,14,3
SyaPFSFL-,no_score,gvgai_survivezombies,0,25,3
SyaPFSFL-,no_score,gvgai_survivezombies,0,37,6
SyaPFSFL-,no_score,gvgai_survivezombies,0,41,6
SyaPFSFL-,no_score,gvgai_survivezombies,0,5,1
SyaPFSFL-,no_score,gvgai_survivezombies,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,1,0
SyaPFSFL-,no_score,gvgai_survivezombies,0,0,0
SyaPFSFL-,no_score,gvgai_chase,0,0,0
SyaPFSFL-,no_score,gvgai_chase,0,13,0
SyaPFSFL-,no_score,gvgai_chase,0,27,0
SyaPFSFL-,no_score,gvgai_chase,0,43,0
SyaPFSFL-,no_score,gvgai_chase,0,71,0
SyaPFSFL-,no_score,gvgai_chase,0,82,0
SyaPFSFL-,no_score,gvgai_chase,0,96,0
SyaPFSFL-,no_score,gvgai_chase,0,3,0
SyaPFSFL-,no_score,gvgai_chase,0,58,0
SyaPFSFL-,no_score,gvgai_chase,0,90,0
SyaPFSFL-,no_score,gvgai_chase,0,107,0
SyaPFSFL-,no_score,gvgai_chase,0,107,0
SyaPFSFL-,no_score,gvgai_chase,0,35,0
SyaPFSFL-,no_score,gvgai_chase,0,50,0
SyaPFSFL-,no_score,gvgai_chase,0,105,0
SyaPFSFL-,no_score,gvgai_chase,0,0,0
SyaPFSFL-,no_score,gvgai_chase,0,7,0
SyaPFSFL-,no_score,gvgai_chase,0,20,0
SyaPFSFL-,no_score,gvgai_chase,0,40,1
SyaPFSFL-,no_score,gvgai_chase,0,70,2
SyaPFSFL-,no_score,gvgai_chase,0,82,2
SyaPFSFL-,no_score,gvgai_chase,0,29,0
SyaPFSFL-,no_score,gvgai_chase,0,40,1
SyaPFSFL-,no_score,gvgai_chase,0,121,6
SyaPFSFL-,no_score,gvgai_chase,0,48,1
SyaPFSFL-,no_score,gvgai_chase,0,58,2
SyaPFSFL-,no_score,gvgai_chase,0,96,5
SyaPFSFL-,no_score,gvgai_chase,0,106,5
SyaPFSFL-,no_score,gvgai_chase,0,112,6
SyaPFSFL-,no_score,gvgai_chase,0,107,6
SyaPFSFL-,no_score,gvgai_chase,0,115,6
SyaPFSFL-,no_score,gvgai_chase,1,129,6
SyaPFSFL-,no_score,gvgai_chase,1,13,0
SyaPFSFL-,no_score,gvgai_chase,1,43,2
SyaPFSFL-,no_score,gvgai_chase,1,20,0
SyaPFSFL-,no_score,gvgai_chase,1,70,4
SyaPFSFL-,no_score,gvgai_chase,1,78,4
SyaPFSFL-,no_score,gvgai_chase,1,90,4
SyaPFSFL-,no_score,gvgai_chase,1,113,6
SyaPFSFL-,no_score,gvgai_chase,1,0,0
SyaPFSFL-,no_score,gvgai_chase,1,1,0
SyaPFSFL-,no_score,gvgai_chase,1,32,0
SyaPFSFL-,no_score,gvgai_chase,1,55,2
SyaPFSFL-,no_score,gvgai_chase,1,123,6
SyaPFSFL-,no_score,gvgai_chase,1,127,6
SyaPFSFL-,no_score,gvgai_chase,1,102,5
SyaPFSFL-,no_score,gvgai_chase,1,0,0
SyaPFSFL-,no_score,gvgai_chase,1,17,0
SyaPFSFL-,no_score,gvgai_chase,1,39,1
SyaPFSFL-,no_score,gvgai_chase,1,31,0
SyaPFSFL-,no_score,gvgai_chase,1,2,0
SyaPFSFL-,no_score,gvgai_chase,1,12,0
SyaPFSFL-,no_score,gvgai_chase,1,41,2
SyaPFSFL-,no_score,gvgai_chase,1,48,2
SyaPFSFL-,no_score,gvgai_chase,1,62,2
SyaPFSFL-,no_score,gvgai_chase,1,76,6
SyaPFSFL-,no_score,gvgai_chase,1,86,6
SyaPFSFL-,no_score,gvgai_chase,1,94,6
SyaPFSFL-,no_score,gvgai_chase,1,113,7
SyaPFSFL-,no_score,gvgai_chase,1,121,7
SyaPFSFL-,no_score,gvgai_chase,1,131,7
SyaPFSFL-,no_score,gvgai_chase,1,157,7
SyaPFSFL-,no_score,gvgai_chase,2,160,7
SyaPFSFL-,no_score,gvgai_chase,2,108,7
SyaPFSFL-,no_score,gvgai_chase,2,119,7
SyaPFSFL-,no_score,gvgai_chase,2,143,7
SyaPFSFL-,no_score,gvgai_chase,2,0,0
SyaPFSFL-,no_score,gvgai_chase,2,2,0
SyaPFSFL-,no_score,gvgai_chase,2,13,2
SyaPFSFL-,no_score,gvgai_chase,2,33,2
SyaPFSFL-,no_score,gvgai_chase,2,52,3
SyaPFSFL-,no_score,gvgai_chase,2,71,4
SyaPFSFL-,no_score,gvgai_chase,2,76,4
SyaPFSFL-,no_score,gvgai_chase,2,21,2
SyaPFSFL-,no_score,gvgai_chase,2,42,2
SyaPFSFL-,no_score,gvgai_chase,2,60,3
SyaPFSFL-,no_score,gvgai_chase,2,76,4
SyaPFSFL-,no_score,gvgai_chase,2,0,0
SyaPFSFL-,no_score,gvgai_chase,2,10,0
SyaPFSFL-,no_score,gvgai_chase,2,31,2
SyaPFSFL-,no_score,gvgai_chase,2,23,2
SyaPFSFL-,no_score,gvgai_chase,2,38,2
SyaPFSFL-,no_score,gvgai_chase,2,38,2
SyaPFSFL-,no_score,gvgai_chase,2,38,2
SyaPFSFL-,no_score,gvgai_chase,2,38,2
SyaPFSFL-,no_score,gvgai_butterflies,0,0,0
SyaPFSFL-,no_score,gvgai_butterflies,0,4,0
SyaPFSFL-,no_score,gvgai_butterflies,0,14,0
SyaPFSFL-,no_score,gvgai_butterflies,0,38,2
SyaPFSFL-,no_score,gvgai_butterflies,0,28,0
SyaPFSFL-,no_score,gvgai_butterflies,0,47,4
SyaPFSFL-,no_score,gvgai_butterflies,0,58,12
SyaPFSFL-,no_score,gvgai_butterflies,0,64,16
SyaPFSFL-,no_score,gvgai_butterflies,0,78,16
SyaPFSFL-,no_score,gvgai_butterflies,0,89,20
SyaPFSFL-,no_score,gvgai_butterflies,0,91,22
SyaPFSFL-,no_score,gvgai_butterflies,0,0,0
SyaPFSFL-,no_score,gvgai_butterflies,0,4,2
SyaPFSFL-,no_score,gvgai_butterflies,0,13,6
SyaPFSFL-,no_score,gvgai_butterflies,0,44,22
SyaPFSFL-,no_score,gvgai_butterflies,0,21,10
SyaPFSFL-,no_score,gvgai_butterflies,0,48,28
SyaPFSFL-,no_score,gvgai_butterflies,0,33,14
SyaPFSFL-,no_score,gvgai_butterflies,0,17,2
SyaPFSFL-,no_score,gvgai_butterflies,0,35,10
SyaPFSFL-,no_score,gvgai_butterflies,0,54,30
SyaPFSFL-,no_score,gvgai_butterflies,0,74,40
SyaPFSFL-,no_score,gvgai_butterflies,0,0,2
SyaPFSFL-,no_score,gvgai_butterflies,0,7,2
SyaPFSFL-,no_score,gvgai_butterflies,0,10,2
SyaPFSFL-,no_score,gvgai_butterflies,0,20,4
SyaPFSFL-,no_score,gvgai_butterflies,0,23,4
SyaPFSFL-,no_score,gvgai_butterflies,0,47,18
SyaPFSFL-,no_score,gvgai_butterflies,0,65,38
SyaPFSFL-,no_score,gvgai_butterflies,0,69,40
SyaPFSFL-,no_score,gvgai_butterflies,0,72,40
SyaPFSFL-,no_score,gvgai_butterflies,0,0,2
SyaPFSFL-,no_score,gvgai_butterflies,0,9,6
SyaPFSFL-,no_score,gvgai_butterflies,0,20,10
SyaPFSFL-,no_score,gvgai_butterflies,0,45,18
SyaPFSFL-,no_score,gvgai_butterflies,0,58,18
SyaPFSFL-,no_score,gvgai_butterflies,0,0,0
SyaPFSFL-,no_score,gvgai_butterflies,0,33,14
SyaPFSFL-,no_score,gvgai_butterflies,1,65,24
SyaPFSFL-,no_score,gvgai_butterflies,1,0,0
SyaPFSFL-,no_score,gvgai_butterflies,1,9,6
SyaPFSFL-,no_score,gvgai_butterflies,1,53,26
SyaPFSFL-,no_score,gvgai_butterflies,1,77,26
SyaPFSFL-,no_score,gvgai_butterflies,1,101,32
SyaPFSFL-,no_score,gvgai_butterflies,1,8,4
SyaPFSFL-,no_score,gvgai_butterflies,1,2,2
SyaPFSFL-,no_score,gvgai_butterflies,1,19,12
SyaPFSFL-,no_score,gvgai_butterflies,1,65,26
SyaPFSFL-,no_score,gvgai_butterflies,1,86,30
SyaPFSFL-,no_score,gvgai_butterflies,1,29,12
SyaPFSFL-,no_score,gvgai_butterflies,1,42,20
SyaPFSFL-,no_score,gvgai_butterflies,1,97,32
SyaPFSFL-,no_score,gvgai_butterflies,2,109,34
SyaPFSFL-,no_score,gvgai_butterflies,2,4,0
SyaPFSFL-,no_score,gvgai_butterflies,2,16,10
SyaPFSFL-,no_score,gvgai_butterflies,2,103,54
SyaPFSFL-,no_score,gvgai_butterflies,2,0,0
SyaPFSFL-,no_score,gvgai_butterflies,3,123,56
SyaPFSFL-,no_score,gvgai_butterflies,3,0,0
SyaPFSFL-,no_score,gvgai_butterflies,3,0,0
SyaPFSFL-,no_score,gvgai_butterflies,3,45,36
SyaPFSFL-,no_score,gvgai_butterflies,3,57,36
SyaPFSFL-,no_score,gvgai_butterflies,3,68,44
SyaPFSFL-,no_score,gvgai_butterflies,3,93,52
SyaPFSFL-,no_score,gvgai_butterflies,3,1,0
SyaPFSFL-,no_score,gvgai_butterflies,3,30,22
SyaPFSFL-,no_score,gvgai_butterflies,3,83,48
SyaPFSFL-,no_score,gvgai_butterflies,3,113,54
SyaPFSFL-,no_score,gvgai_butterflies,3,19,4
SyaPFSFL-,no_score,gvgai_butterflies,4,50,24
SyaPFSFL-,no_score,gvgai_butterflies,4,5,0
SyaPFSFL-,no_score,gvgai_butterflies,4,48,20
SyaPFSFL-,no_score,gvgai_butterflies,4,0,0
SyaPFSFL-,no_score,gvgai_butterflies,4,33,10
SyaPFSFL-,no_score,gvgai_butterflies,4,6,0
SyaPFSFL-,no_score,gvgai_butterflies,4,36,12
SyaPFSFL-,no_score,gvgai_butterflies,5,40,14
SyaPFSFL-,no_score,gvgai_butterflies,5,0,0
SyaPFSFL-,no_score,gvgai_butterflies,5,11,0
SyaPFSFL-,no_score,gvgai_butterflies,5,24,4
SyaPFSFL-,no_score,gvgai_zelda,0,6,0
SyaPFSFL-,no_score,gvgai_zelda,0,2,0
SyaPFSFL-,no_score,gvgai_zelda,0,16,0
SyaPFSFL-,no_score,gvgai_zelda,0,7,0
SyaPFSFL-,no_score,gvgai_zelda,0,9,0
SyaPFSFL-,no_score,gvgai_zelda,0,6,0
SyaPFSFL-,no_score,gvgai_zelda,0,13,1
SyaPFSFL-,no_score,gvgai_zelda,0,20,1
SyaPFSFL-,no_score,gvgai_zelda,0,8,0
SyaPFSFL-,no_score,gvgai_zelda,0,22,1
SyaPFSFL-,no_score,gvgai_zelda,0,2,0
SyaPFSFL-,no_score,gvgai_zelda,0,4,0
SyaPFSFL-,no_score,gvgai_zelda,0,3,0
SyaPFSFL-,no_score,gvgai_zelda,0,10,0
SyaPFSFL-,no_score,gvgai_zelda,0,11,0
SyaPFSFL-,no_score,gvgai_zelda,0,18,1
SyaPFSFL-,no_score,gvgai_zelda,1,25,1
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,6,0
SyaPFSFL-,no_score,gvgai_zelda,1,12,1
SyaPFSFL-,no_score,gvgai_zelda,1,7,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,11,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,17,0
SyaPFSFL-,no_score,gvgai_zelda,1,6,0
SyaPFSFL-,no_score,gvgai_zelda,1,21,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,19,0
SyaPFSFL-,no_score,gvgai_zelda,1,6,0
SyaPFSFL-,no_score,gvgai_zelda,1,13,0
SyaPFSFL-,no_score,gvgai_zelda,1,13,0
SyaPFSFL-,no_score,gvgai_zelda,1,13,0
SyaPFSFL-,no_score,gvgai_zelda,1,31,0
SyaPFSFL-,no_score,gvgai_zelda,1,27,0
SyaPFSFL-,no_score,gvgai_zelda,1,14,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,9,0
SyaPFSFL-,no_score,gvgai_zelda,1,5,0
SyaPFSFL-,no_score,gvgai_zelda,1,12,0
SyaPFSFL-,no_score,gvgai_zelda,1,0,0
SyaPFSFL-,no_score,gvgai_zelda,1,22,1
SyaPFSFL-,no_score,gvgai_zelda,2,37,1
SyaPFSFL-,no_score,gvgai_zelda,2,1,0
SyaPFSFL-,no_score,gvgai_zelda,2,33,1
SyaPFSFL-,no_score,gvgai_zelda,2,4,0
SyaPFSFL-,no_score,gvgai_zelda,2,8,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,18,0
SyaPFSFL-,no_score,gvgai_zelda,2,12,0
SyaPFSFL-,no_score,gvgai_zelda,2,23,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,7,0
SyaPFSFL-,no_score,gvgai_zelda,2,14,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_zelda,2,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,8,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,5,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,13,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,5,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,18,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,14,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,13,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,4,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,3,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,5,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,25,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,20,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,8,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,8,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,31,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,25,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,18,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,12,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,17,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,2,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,13,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,1,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,18,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,13,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,13,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,17,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,20,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,2,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,15,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,24,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,8,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,31,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,4,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,25,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,19,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,6,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,12,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,5,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,14,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,17,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,18,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,25,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,2,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,11,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,16,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
SyaPFSFL-,no_score,gvgai_missilecommand,0,0,0
rJmIewEbm,no_score,gvgai_superman,0,0,0
rJmIewEbm,no_score,gvgai_superman,0,0,0
rJmIewEbm,no_score,gvgai_superman,0,0,0
rJmIewEbm,no_score,gvgai_superman,0,10,NaN
rJmIewEbm,no_score,gvgai_superman,0,0,0
rJmIewEbm,no_score,gvgai_superman,0,6,NaN
rJmIewEbm,no_score,gvgai_superman,0,0,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,7,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,2,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,5,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,6,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,11,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,5,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,5,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,5,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,20,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,18,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,10,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,11,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,5,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,11,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,10,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,10,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,9,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,20,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,23,0
rJrkwQYL-,no_score,gvgai_missilecommand,0,19,0
